Team,tm1,tm2,Picks Recorded,Win Rate
DARRYL,RICO,SHELLY,39,0.358974359
BUZZ,GALE,GRIFF,39,0.487179487
GENE,GROM,ROSA,38,0.473684211
GROM,JACKY,TARA,38,0.763157895
JANET,RICO,SURGE,38,0.394736842
BIBI,BUZZ,ROSA,38,0.578947368
BIBI,JACKY,TARA,38,0.710526316
BO,NITA,SURGE,38,0.605263158
GROM,RICO,TARA,38,0.473684211
EL PRIMO,FRANK,RICO,38,0.315789474
BULL,BUZZ,CORDELIUS,38,0.447368421
BUZZ,JANET,SURGE,38,0.763157895
BIBI,CHESTER,SHELLY,38,0.368421053
CHESTER,NITA,RICO,38,0.526315789
CHESTER,EDGAR,RICO,38,0.289473684
SHELLY,SPIKE,SURGE,38,0.526315789
BUSTER,RICO,ROSA,38,0.473684211
GENE,RICO,SANDY,38,0.236842105
CHESTER,DOUG,JACKY,38,0.605263158
DOUG,GRIFF,RICO,38,0.605263158
GRIFF,RICO,SURGE,37,0.297297297
DOUG,JACKY,SURGE,37,0.72972973
COLT,GENE,RICO,37,0.405405405
FRANK,GROM,SHELLY,37,0.756756757
BUZZ,GALE,GENE,37,0.567567568
BIBI,BULL,BUZZ,37,0.405405405
DARRYL,ROSA,SHELLY,37,0.621621622
EMZ,JACKY,RICO,37,0.594594595
CORDELIUS,SURGE,TARA,37,0.459459459
CHESTER,GENE,RICO,37,0.378378378
COLT,RICO,SHELLY,37,0.594594595
EL PRIMO,GROM,SHELLY,37,0.594594595
BIBI,BULL,GRIFF,37,0.513513514
BO,DOUG,SHELLY,37,0.621621622
COLETTE,SHELLY,SURGE,37,0.540540541
CORDELIUS,FRANK,RICO,37,0.432432432
BUZZ,CORDELIUS,JACKY,37,0.540540541
BULL,GALE,GENE,37,0.486486486
CHESTER,FRANK,TARA,37,0.513513514
BULL,BUSTER,ROSA,37,0.567567568
JANET,ROSA,TARA,37,0.756756757
BUZZ,EDGAR,JACKY,37,0.486486486
CHESTER,GALE,SHELLY,37,0.486486486
EL PRIMO,GRIFF,SHELLY,37,0.513513514
GROM,ROSA,SURGE,37,0.405405405
BUZZ,CROW,RICO,37,0.432432432
COLETTE,DOUG,SHELLY,37,0.486486486
SANDY,SHELLY,SURGE,37,0.351351351
BO,DOUG,RICO,36,0.694444444
JACKY,NITA,SURGE,36,0.305555556
JACKY,NITA,TARA,36,0.722222222
BULL,SHELLY,SPIKE,36,0.5
FRANK,GROM,RICO,36,0.527777778
GROM,SHELLY,TARA,36,0.583333333
CHESTER,EDGAR,SHELLY,36,0.444444444
BULL,RICO,SANDY,36,0.361111111
BULL,GENE,NITA,36,0.611111111
JACKY,JANET,ROSA,36,0.583333333
CORDELIUS,GENE,RICO,36,0.444444444
BULL,GENE,SPIKE,36,0.25
BIBI,BUZZ,NITA,36,0.611111111
BULL,BUSTER,GENE,36,0.5
BUZZ,GROM,JACKY,36,0.583333333
CHESTER,GENE,GRIFF,36,0.527777778
BULL,DARRYL,RICO,36,0.694444444
BO,DOUG,ROSA,36,0.833333333
GROM,JANET,SHELLY,36,0.666666667
BUZZ,CORDELIUS,GENE,36,0.638888889
BULL,BUZZ,DARRYL,36,0.277777778
SHELLY,SPIKE,TARA,36,0.611111111
NITA,ROSA,SURGE,36,0.388888889
BUZZ,DARRYL,ROSA,36,0.361111111
BIBI,CORDELIUS,SHELLY,36,0.666666667
GRIFF,JANET,RICO,36,0.361111111
DARRYL,RICO,ROSA,36,0.305555556
BUZZ,COLETTE,TARA,36,0.611111111
BO,FRANK,JACKY,35,0.742857143
BULL,JANET,TARA,35,0.714285714
BO,GALE,ROSA,35,0.628571429
BULL,EDGAR,RICO,35,0.571428571
GENE,PIPER,SHELLY,35,0.485714286
BIBI,BULL,SURGE,35,0.514285714
EDGAR,GRIFF,TARA,35,0.457142857
GRIFF,GROM,RICO,35,0.628571429
BO,RICO,TARA,35,0.542857143
CROW,SHELLY,SURGE,35,0.371428571
BUZZ,GENE,R-T,35,0.6
BO,NITA,ROSA,35,0.6
GROM,JACKY,NITA,35,0.6
COLETTE,ROSA,SHELLY,35,0.571428571
BUZZ,GRIFF,TARA,35,0.742857143
BULL,GRIFF,SURGE,35,0.485714286
BULL,FRANK,GRIFF,35,0.514285714
BUZZ,JACKY,R-T,35,0.6
BULL,BUSTER,BUZZ,35,0.542857143
CHESTER,GRIFF,SURGE,35,0.4
CHESTER,FRANK,JACKY,35,0.485714286
DARRYL,JACKY,SURGE,35,0.428571429
GALE,JACKY,TARA,35,0.685714286
BUZZ,COLETTE,SHELLY,35,0.6
BUZZ,CHESTER,SPIKE,34,0.352941176
BULL,GALE,JACKY,34,0.558823529
BUSTER,GENE,ROSA,34,0.764705882
BULL,BUZZ,SPIKE,34,0.617647059
GROM,NITA,SURGE,34,0.470588235
BIBI,SHELLY,TARA,34,0.411764706
BO,BULL,FRANK,34,0.794117647
FRANK,NITA,SHELLY,34,0.470588235
DOUG,EL PRIMO,SHELLY,34,0.588235294
BUZZ,GROM,SURGE,34,0.5
BUZZ,EDGAR,SHELLY,34,0.647058824
EL PRIMO,GENE,SURGE,34,0.323529412
BIBI,BUZZ,SURGE,34,0.411764706
BIBI,FRANK,RICO,34,0.470588235
BUSTER,BUZZ,CHESTER,34,0.470588235
BULL,GRIFF,GROM,34,0.558823529
NITA,ROSA,TARA,34,0.705882353
BO,BUSTER,SHELLY,34,0.588235294
BIBI,BO,SHELLY,34,0.676470588
JACKY,JANET,SURGE,34,0.794117647
